user_id,target
5437202e,1
543f86f6,0
54436f1a,1
5447e991,1
544ddce5,0
544ec8e0,0
5452f7e5,0
545625af,1
5467f88e,1
5468cc13,0
546fca4e,0
54725b7d,1
5474f79e,1
548ff8dd,1
54a48516,0
54ac8682,0
54bcf9a9,0
54bed667,0
54d38d17,0
54d6771c,1
54da52b1,1
54ddab65,1
54e062b8,1
54e0f23a,1
54e2944a,1
54e71b08,0
54ee6604,1
54f4cb9f,1
54f790e3,1
54f9fd28,0
550261ee,1
55054f2d,0
55067c48,1
550b0ab7,1
5512be52,0
551432d1,0
552337ae,1
55238f66,1
55329e11,1
553b0fca,0
553c394d,1
553e2cde,1
553e4157,1
55445bf0,1
55459707,0
554d8f09,1
554e30e2,1
554ebf73,1
5559dae2,1
55662831,1
556c074c,1
556d1b68,1
55728cba,1
557a4026,1
557b7181,1
558b3636,1
558b73a1,1
558d2f8c,0
558ea3c9,1
5597eb4a,0
55ab92bc,1
55ae50b3,0
55b7b58e,1
55bc18e1,1
55bc7ef9,1
55cb8716,1
55cc24ed,0
55e85a2d,0
55f07668,1
55f1e4fa,0
55f3556f,1
55fb559f,1
560a19ac,0
561b1330,1
561f0269,0
5624dcd1,0
562eb474,1
56344353,0
5634cf02,0
563594a9,1
5638b3e6,1
563e2015,0
5641b114,0
56421258,1
56436d56,1
5648ec72,1
5648fb16,1
5657efdc,1
565c3476,1
565dd4b9,0
5671a9c8,0
567443ee,1
56746e5b,1
56766d63,1
56767165,1
56768936,0
567d77a8,1
56815d18,1
56835ddd,0
56873739,1
56a16e35,1
56a239c6,1
56a5bf8a,1
56ad7561,1
56ce00bd,1
56d2c569,1
56edde2f,1
56f85e78,1
56f9a9c0,1
57023f96,0
570fd7de,1
571efd6c,1
57233528,1
5724d18b,1
57300516,1
57369edc,0
573bd16c,1
574acf7f,1
57540399,1
57596aa5,1
57749434,0
57762b7e,0
577a86c3,0
577c20ee,1
577c7590,0
577e60cb,0
577f6eea,1
579754b0,0
579982e4,0
57a58514,1
57a7a9a0,1
57ad220a,1
57ad7312,1
57af3f4c,0
57b4261d,1
57caa0bd,1
57d685fc,1
57d71c75,1
57da8a8d,1
57e06569,0
57e1d4fc,0
57ecf6ff,1
57ed409d,1
580198f8,1
5804e1c2,1
5806eaf2,1
580d37cb,1
580dc720,1
5812035e,1
5812fb64,1
58130148,1
58175c7f,1
582c2174,0
5832c432,1
58334543,1
583384ad,1
58416280,0
58494c68,1
5854e3c9,0
585da2c2,1
58600d39,1
58609a1a,1
5860fc66,1
58694ca2,0
586c5084,0
587e7f30,1
58813956,0
5885e41a,1
588a2702,1
58a9ec11,1
58d51428,1
58e2e87b,1
58e927da,1
58ef1767,1
58f2258e,1
58fad97a,1
58ffd58f,1
5902bc6c,1
5907ffa0,0
590812fc,1
591bb0a9,1
591ff418,1
592b1561,1
592ebe57,0
595563b6,0
59593379,1
5968e864,1
59695432,1
5973ab22,1
597442b0,1
597b248e,1
59809df3,1
5983c77c,1
59904727,1
5997edca,1
5998ae83,1
59a30b1e,1
59a3283c,0
59bfab15,1
59ce3bce,1
59d6754f,1
59d8fff8,0
59e0cf4c,1
59ea13cb,1
59f53183,0
59f97403,1
59fd9dc1,1
59feec88,1
59ff54e9,1
5a1946e9,1
5a1ee825,1
5a21b2a9,0
5a2bf3b4,1
5a2f90a4,1
5a3aeb65,1
5a3b7354,0
5a3dfbe0,1
5a42aba1,1
5a5de2b5,1
5a637746,1
5a7280db,1
5a776237,1
5a898c3e,0
5a8bd779,1
5a8e8e9f,1
5a8fa3e9,0
5a94758e,1
5a95b277,1
5a9bb9cf,0
5aa71726,1
5aaccfa5,1
5aad1783,1
5aaef0c8,1
5abb5172,0
5ac69e5a,0
5acd26ba,0
5ae2c726,0
5aecbe7f,1
5aed44c7,1
5af0d57a,1
5af5a2f4,1
5af5b1d8,1
5af79e7a,1
5b0486c6,1
5b09bbd2,1
5b0a9a20,0
5b108c71,1
5b16860a,1
5b237e6e,1
5b2ed6bb,1
5b302f8e,1
5b396147,1
5b3ee2ca,1
5b41b67a,0
5b435780,1
5b4f3a62,1
5b590460,0
5b62988d,1
5b63a623,1
5b665e4b,0
5b6a90aa,1
5b6e601d,1
5b6ef3dd,1
5b70ce87,1
5b717f8c,1
5b7614d3,1
5b9134d0,1
5b9c84ac,0
5babd18e,1
5bad653f,1
5bb16016,1
5bb41fd5,1
5bbff851,1
5bc8af74,1
5bc9fe65,1
5bcfa777,1
5bd0b540,1
5bd6dc3b,1
5bddb835,1
5be08e41,0
5be11cfe,0
5be1549e,1
5be1f063,0
5be6d654,1
5be7afc3,1
5be95ad9,1
5beab58e,1
5bf44fbb,0
5bf72934,0
5c08ae6a,1
5c1a745e,0
5c1cdec0,0
5c1fa325,1
5c20a61f,0
5c240a4a,1
5c2a3523,1
5c2b2417,1
5c3101bf,1
5c3b3b66,1
5c3b7e0e,1
5c3e9a6a,0
5c4216d7,1
5c4fafa9,1
5c54f646,1
5c607c7e,1
5c653f2a,1
5c66472e,1
5c6f18bb,1
5c755c57,1
5c7594c4,1
5c784350,1
5c83ecc5,0
5c87eacb,0
5c929dc1,1
5c96c649,1
5c989f37,1
5c9b1b1b,1
5c9fe6cc,0
5ca080a9,1
5ca19aaa,1
5ca1d840,1
5ca6180c,1
5ca7ec1b,1
5cb497ef,1
5cb7e2ee,1
5cc139ae,1
5cc50321,1
5ccd5f55,1
5ccf36e1,1
5cd5338e,1
5cd8dec9,1
5cdc72c1,1
5ce1e187,1
5ce7ecd3,1
5cf3cead,0
5cf4d80b,0
5cf7a02b,0
5cf7dd0d,1
5d0a9d09,1
5d1734df,1
5d1c4a58,1
5d1d829b,1
5d1f1d36,0
5d38a65f,1
5d3c54c1,1
5d4665fa,1
5d4d773e,1
5d56a4ab,0
5d64505b,0
5d68cdb8,1
5d6db0da,1
5d6e39e9,1
5d7530ab,1
5d7580c3,0
5d7886a9,0
5d80bdba,1
5d8660ae,0
5d8a332f,1
5d8fc466,1
5d99b4b3,1
5d99f424,1
5d9ab2fa,1
5dab6f89,1
5dbeafdb,1
5dc02735,1
5dc2da33,1
5dc542aa,1
5dc8d2eb,0
5dd51a5b,1
5dede7db,0
5df8bf3a,1
5dfe51f9,1
5e04623e,0
5e09a916,0
5e0f8ce0,1
5e1849e3,1
5e2c56d6,1
5e2ea830,0
5e330008,1
5e3b09da,0
5e46a377,0
5e486f20,1
5e54fc98,0
5e67d18f,1
5e6abdc1,0
5e7fc0c8,1
5e8083db,1
5e88e924,1
5e9ac216,0
5ea68208,0
5ea6deb7,1
5ea9a0f7,0
5eb5653e,0
5ec07b72,1
5ecbd251,1
5ecc924e,1
5eda1917,0
5eda90c3,1
5edeb626,1
5ee81f77,1
5eeb0b97,1
5eeb9942,1
5ef123ba,1
5efb1c32,1
5efbceda,1
5f025df4,1
5f036aa4,0
5f0819cd,1
5f1e9fc4,0
5f2cb869,0
5f327d7a,1
5f366f4f,0
5f39babe,1
5f3bb1c3,1
5f433155,0
5f44311a,0
5f49f66a,0
5f4cb8ea,1
5f5b3f31,1
5f69cb55,0
5f749cf4,0
5f773376,1
5f818013,1
5f8fcf2e,1
5f980bda,0
5fa1ee54,0
5fa8c4b9,1
5fae29f1,1
5fbc6d0d,1
5fc60140,1
5fcd1b10,1
5fd37856,1
5fd8cb36,1
5fda99ab,1
5fe0c447,1
5fe7aebe,1
5fea3ee4,1
5ff331a4,1
5ff4747b,1
5ffd7b31,1
600b4b87,1
6015dbdc,0
6015ec8f,1
60225ddd,1
6025847c,1
60268d64,0
603e97a7,1
60497fc1,0
6049c8b3,1
6050d144,1
60648b1c,1
6064903c,1
60665983,1
606ba53d,0
606c35b0,1
606d8cbf,0
6071cadc,1
6074d444,1
607f8306,0
60833792,1
6089c0c4,1
609b92f7,1
60a77cdb,0
60ad650b,1
60b0dad9,1
60c3bfe1,1
60c73682,1
60caedf6,1
60d095a6,1
60e643e2,0
60f2777b,1
60f392ae,1
60f3a0dc,1
60fca776,1
60fe4c39,0
60fe8ab7,1
61011841,0
6101954c,1
6104a4fd,0
6104c7e2,1
610a0efa,1
6110b21d,0
6111f2b6,1
6112126d,0
61267deb,0
612c8da7,1
61341997,0
6136d525,1
613bda58,1
6141a1dc,1
6146a761,1
614a34db,1
614d10e5,1
615dbb57,1
61608aa5,1
6162b556,0
616bdedd,1
61730098,0
6174febe,1
61763189,1
617b2e65,1
618068c0,1
619701d3,0
619996c7,1
61bf0b60,1
61c7ca87,0
61c83dc8,0
61cd189f,0
61d1665a,1
61d3e425,1
61d7b75a,1
61e3bd02,1
61e82c9b,1
61eca5fa,1
61f2349e,1
61f30876,1
61f33a45,1
61fed121,1
620e7dd3,0
6213b418,0
6243e0a0,1
62471587,1
62530f2c,1
62539233,1
6255616d,1
625d9f25,1
6264ec23,0
626a7dcf,1
6271b2e8,0
62826f83,1
628d14b3,1
62a2a90d,1
62a8e0dc,1
62aef915,1
62b6bd27,1
62baa1c5,1
62c1534a,1
62d17336,1
62d1e928,1
62eac661,1
62ecca09,1
62f8edf5,0
62fb51ad,1
630e211d,1
63119312,0
6315cd6a,1
631828be,1
63261582,1
632e5338,1
63341e82,1
63384bf8,1
63459fd0,1
634cda65,0
634e454c,0
634fe9fc,1
6353a916,1
63550a20,1
63624edc,0
636461fd,0
636798d5,1
6368394e,1
63687545,0
636a5449,1
63743d62,1
6375b7fb,1
63877fe6,1
639288f0,1
63a623a6,1
63aa43ab,1
63aa7680,1
63ae9c63,1
63afab6b,1
63b86c48,1
63c014de,0
63c07caf,1
63c20806,1
63c3c2e2,1
63d67c0f,1
63d6d73e,1
63d6f6dd,1
63dba31e,1
63e1a477,1
63e48352,1
63eb0fb2,1
63ee66ad,1
63f02254,1
63f5ffb4,0
63fa094a,1
6405d7c7,0
640ff53f,0
6424614b,1
6425189d,1
64365a98,0
643fe28b,1
6440f736,1
6442c52b,1
644374f7,0
64443e73,1
6444dfae,1
6446fcad,1
64514d6c,1
64538bdb,1
64555662,1
645af7c0,1
645ef490,1
64631954,1
64666b39,0
646a3486,1
646deabc,1
6476cfe1,1
647cd4a9,1
647d6d0b,1
648ae6d1,0
648f3744,0
6492bab1,1
649a5b5c,0
649ec7c3,0
64a1cef9,0
64a6bb0c,1
64a9ff5f,1
64b30191,1
64b5c50f,1
64c2bc5b,1
64c86208,1
64c986b4,0
64cc3190,1
64d085cc,1
64d3325b,1
64d423eb,1
64d6ac5e,1
64d96fde,1
64dc93cb,1
64e3e719,1
64e7dfb8,1
64ed885c,1
64efd740,1
64f07af3,1
64f566e4,1
64f8ac36,0
650594d2,1
650e6fdf,1
651b3d9d,0
6524d55e,1
6525727b,1
6525f60a,1
65383229,0
653c9e0b,0
654c5111,1
654d1752,1
65548806,1
655494bd,1
65623246,1
6562d916,1
656709fd,1
656f0c55,0
65767848,1
657fdb01,1
65893949,1
659aa20d,1
65a80dc1,0
65a8dd09,1
65ae4a24,1
65c1243e,1
65cab984,1
65cd3a8c,1
65d4da22,1
65d80596,1
65e62463,1
65f063d4,1
65f893db,1
66078576,1
660c2faf,1
66107cf1,1
6612cf20,1
66250f5e,1
6626e453,1
6627d3a8,1
662c1b78,1
663dc352,1
665f1fad,1
666589c2,0
66739f65,1
667ef738,0
66822d51,0
6685464a,0
66880294,1
668ce72a,0
668eb8b3,0
669598bf,1
66964d42,0
669bf2ce,1
669eedd9,1
66a30815,1
66b23883,1
66bb0804,0
66c63270,1
66c9ef1e,1
66d062c2,1
66d365fa,1
66de1e19,1
66e34848,1
66e35101,1
66e97ac5,1
66f63f25,0
66f70872,1
66f939af,1
66ff3a91,1
6701d119,1
671f85ec,1
67277426,1
672b9d8c,0
67327128,1
673fb4a7,0
67408521,1
674c2c9d,1
674eec70,1
6756cc4a,0
676139e2,1
6764bb9a,1
676588b9,1
67666a40,1
6767855b,1
677041ad,1
67757360,1
677e371c,1
678c83d5,1
678cc918,1
678f16d6,1
67966e6c,0
679795aa,1
679d744c,1
67b4577f,1
67b49dbf,1
67bb0360,0
67be52d3,1
67d59210,1
67de58fa,1
67e09183,1
67e3eb6a,1
67e62375,1
67e66f2b,1
67ef0d78,1
67f1ce00,1
67f4e9fb,1
67ffa3c9,1
68011da5,1
6806acb5,1
680ca2de,1
680ed5b4,1
682c43b9,1
682e3ae2,1
68310764,1
68338415,1
6836761b,1
683d113c,1
68457450,0
684bb559,1
685b2226,1
685be7d3,0
6867a1c4,0
6867cc48,1
68695ecc,1
6876b2e3,1
687a0f65,1
68879786,0
6887c854,1
688a4260,1
68b1ff55,0
68b85b8b,0
68ba3b3a,0
68be03b0,1
68c075c0,1
68c326ac,1
68cd8f81,1
68cdd9fe,0
68d4369d,1
68d709d1,1
68d9908e,1
68e34b81,1
68e8d3e7,1
68ec6a45,0
68eca121,1
68f3264b,1
68f80473,1
68fa6c5d,1
69082726,1
690f0812,0
691315bc,1
69198171,0
691df9ff,1
691fa4e8,1
691fc484,0
691fd4db,1
692187d4,1
692195a7,0
692d6262,1
6940455d,1
69456972,1
694bbd7a,1
69518c2c,1
6953b047,0
695d6cca,0
69648c14,0
697c2450,0
69835a2a,1
6986de5c,1
698cb400,1
69999725,1
6999caca,1
699ffdf0,1
69b302ea,1
69b846bd,1
69bb11d7,0
69bd9a97,0
69c46b83,1
69d00d6a,1
69d23d96,1
69d5f43e,1
69d9ed99,0
69de0980,1
69e7c9c1,1
69f32e42,1
69f56e66,1
6a06e50f,1
6a0b6d5c,1
6a0c7177,0
6a181e66,0
6a19a831,0
6a1e171e,0
6a1fad0c,1
6a233f0e,1
6a2cbe36,1
6a303856,0
6a304551,1
6a34bc68,1
6a3876c0,1
6a3cb75a,1
6a3da78a,1
6a3dc75b,0
6a450450,1
6a4f65b5,0
6a52523b,1
6a58b299,1
6a5ee424,1
6a62accd,1
6a711521,1
6a7470ff,1
6a851529,1
6a89d35e,1
6a8d2d5a,1
6a90e51f,1
6a97fd88,1
6a9bd816,1
6ab30d8f,0
6ab47905,1
6ac64aae,1
6acbaf09,1
6accb2f3,1
6ae22067,1
6af17f8c,1
6af5154f,1
6afb0584,1
6afce086,1
6b013897,1
6b08a29c,1
6b15babb,1
6b179099,1
6b18caf2,0
6b1d9892,1
6b20219b,1
6b21b274,1
6b2b0e7b,0
6b2f2f02,1
6b59cc35,1
6b5d0408,0
6b5d5cf7,1
6b662d87,0
6b6949df,1
6b6ce4bc,1
6b6f817b,1
6b7c9323,1
6b8459f6,1
6b84d7fe,1
6b8596d5,1
6b8b109c,0
6b8bfa15,0
6b8cdcab,1
6b96ad2d,1
6b9bbd2f,1
6bae6ce5,1
6bb2bb1e,1
6bb868b5,1
6bbdf90e,1
6bc6f0d0,1
6bcc1799,1
6bd01c0e,1
6bd1dad6,1
6bd4dcfb,1
6bd63a88,1
6bd9aae4,1
6bdbcbaa,1
6bf712e3,1
6bfa502b,1
6bfaa60b,1
6bfb1b2a,1
6bfb6fd0,1
6c06797e,1
6c0daed8,1
6c1a599a,1
6c290b27,1
6c3071be,1
6c35f001,0
6c465b43,0
6c49c4f2,1
6c4ef19a,0
6c5226f5,1
6c5ac537,1
6c5de24f,1
6c6623b2,1
6c6ca1b3,1
6c79f94d,1
6c897834,1
6c898185,1
6c8be867,0
6c8cb839,1
6c8e8b97,1
6c9a5dfc,1
6ca124f9,1
6ca261f3,1
6ca65b8c,1
6ca7b7c6,1
6ca87f65,0
6ca925e3,0
6caf897c,0
6cb01477,1
6cb2a18f,1
6cb37628,1
6cb4f4ee,1
6cbcfee3,0
6cbd8c79,1
6cbfb4b2,1
6cc1edf0,1
6cc21d3f,0
6cc99add,1
6cce61c6,1
6cd2a3ec,1
6cd9f979,1
6cdedfc8,1
6ce35fa8,1
6ce74007,1
6ce9b719,1
6cf0bef8,1
6cf652eb,0
6d086372,0
6d097027,1
6d166d38,0
6d1b8957,0
6d2a9955,1
6d343e01,1
6d3a0e45,1
6d3bcb65,0
6d41d4b2,1
6d59b193,1
6d6265e9,0
6d6591ae,1
6d6823a9,0
6d6e04ff,0
6d742e04,0
6d7c92b6,1
6d8c653d,0
6d933b92,0
6da22377,0
6da5cc23,1
6db8ec23,1
6dbb66c8,0
6dbe7866,0
6de99c43,1
6dec62da,1
6decc254,1
6df5b5fc,1
6df7d86b,0
6dff9061,0
6e02553f,1
6e067244,1
6e06901f,1
6e0ac3cb,1
6e1f06c1,1
6e1f8ba0,1
6e2c34e6,0
6e2e3d15,1
6e2fd795,1
6e345019,0
6e423aec,1
6e4ae956,0
6e4fb9b7,1
6e50849b,1
6e54dfa6,1
6e5a9d17,1
6e5f391e,1
6e6180f0,1
6e67311a,1
6e67981d,1
6e6b3dbb,1
6e6c30b4,1
6e86bf4a,1
6e9f8ea4,0
6eadf662,1
6eae9cd0,1
6eb22a51,1
6eb35513,1
6eb84bc6,0
6ebb9705,1
6ec140f7,0
6ec4b43f,1
6ecd2a19,1
6ed4491e,1
6ed46106,1
6ed79d4a,1
6ee49f22,1
6ee7092d,1
6eeaeba8,1
6eed4fcb,0
6f11750a,1
6f122c1b,0
6f203bbd,0
6f28afa0,1
6f315152,1
6f35a781,1
6f38e8fa,0
6f3c3910,1
6f45d896,1
6f4605a4,1
6f553e6d,0
6f58037b,1
6f5b2381,1
6f616233,1
6f626780,1
6f62bc35,1
6f637ddf,1
6f64473f,0
6f67984d,1
6f707fc6,1
6f710199,1
6f7ab0bc,1
6f81ac9a,1
6f83e7b2,1
6f898036,0
6f90e639,1
6f944880,1
6f945161,0
6f94afdf,0
6fa1bcb1,1
6fa7003a,1
6faeb772,1
6fafb4ac,1
6fb1bd09,1
6fb92de4,1
6fca2ead,1
6fce8d39,0
6fd08341,1
6fd80e33,1
6fdf3208,1
6fdf4fd6,1
6fdf82ae,1
6febd14d,1
6fedec43,0
6ffdb63b,1
6ffe455d,1
700031f5,0
7002b0f9,1
700b2a3c,1
700dd7b0,0
70317b97,1
703b0855,0
703e03aa,0
704d9d48,1
7058ebea,1
706050ac,1
706f35a1,1
706f713b,1
7075d611,1
707ab1a3,1
707f064c,1
707fda83,1
7094f2e5,1
7097b8ed,1
70a3a00b,1
70aa80ba,1
70b6fd1c,1
70c2250d,1
70c7cfe5,0
70ca84ce,1
70d0b31f,0
70d796b6,1
70d8aac9,1
70e357e6,1
70e48e71,0
70e97ffb,1
70f704da,0
70f72154,1
71033de7,1
710c8468,0
71210d2e,1
712411d4,1
712a13a3,0
71409279,0
714122db,1
7147aef1,1
71538bf2,1
71575bb7,1
715dd4e6,0
715faa82,1
7165ba21,1
7168b6c3,1
716dbf94,1
716ea8d4,1
7171db23,0
7178c021,1
717a0546,1
718a505e,1
718b6199,1
719c8a40,1
71a41a69,1
71ae744c,1
71b0cb50,1
71b54b86,1
71b9eaf8,1
71bf0985,1
71c0acf1,1
71c2b0a3,0
71d1e1f0,1
71d6f62a,1
71dbdc05,1
71df9c76,1
71e76d22,0
71e91090,0
71f78ab9,1
720e1024,0
72161f78,0
7218aeed,0
72194056,1
72245697,1
72278808,0
72289257,0
72290f15,1
722cf1a5,1
722e3ebd,1
7242e3b5,0
7247eeec,1
724846aa,1
725285ef,1
725625ec,0
725aca7b,1
726f50be,1
726f6911,1
7279bd62,0
728073b4,1
7286ca7f,1
7289e22d,0
7292804a,1
7292dc9d,1
729308a5,1
729f1046,1
72a324c5,1
72a58c23,1
72b2a027,1
72b50d74,0
72c88360,0
72de3abb,1
72ebb824,1
72f08877,1
72fbdaba,0
73108f2d,1
731226d4,0
73124d9d,0
7312faba,1
732b0038,0
733343ff,1
733d0088,0
733ff674,1
734cd8c7,1
735623b4,1
735d1936,0
7369bd9a,0
7378c29b,0
737f3107,1
737f88e6,1
73880f11,1
738a8cc3,1
738e038c,1
7390ade6,1
7391552c,1
73946b5e,1
7399271a,1
73a0c63f,1
73a7626b,1
73b4166f,1
73ba04c4,1
73bb651e,1
73be2b95,1
73c116d3,1
73cd098a,1
73cf2e1e,1
73d5702d,0
73d69f4b,1
73d8bd7b,0
73d960f2,1
73dd3a27,1
73e0382e,1
73e14316,1
73e19b90,1
73e577dc,0
73feba58,1
7406988e,1
7409cbb5,1
740c7fee,1
740ec0a8,1
741e8206,1
742b69c8,1
74344c9f,0
74346049,1
7436d616,1
7437404d,0
74411a3d,1
74415a14,1
74446bd3,1
7468248b,1
746d521b,1
746dc0d7,1
7470e7e1,1
74803a10,1
7482a0b6,1
74932359,1
7495bfb6,1
749f633b,1
74a0af22,1
74a336f9,0
74a71c5f,0
74ac98dd,0
74b67a78,1
74bdb4e5,1
74c6f390,0
74cea5ee,0
74cf38b7,1
74d13582,0
74d59967,0
74d5b8d5,1
74d8643b,1
74db9be6,0
74f6c9f7,0
74fa0d83,0
7502b2ad,1
750dac91,1
7522fa84,0
752a093f,0
75337681,1
753dbcdc,0
7541e831,1
7542ccb1,1
75589db4,1
756ac489,1
756e823e,1
757affb2,1
75818741,0
758824b1,1
7589fe83,1
7598deb9,1
759e4595,0
75a1e48f,0
75a48ff6,1
75a9bd54,0
75ab8a9c,0
75c648a3,1
75d9f8e3,1
75e3b5ac,1
75e5f3af,1
75ef60b2,0
75f24702,1
75f98177,1
76070b6c,1
760924d8,1
760fced8,1
7617a502,1
761dfb53,0
761fceda,1
76232bf0,1
7623a69b,1
76279797,0
76297e15,0
76337310,0
76371e4e,1
763dbe9a,1
7646752d,1
764f618a,1
7652f624,1
76579583,1
7667951e,1
76717b18,1
76735ada,1
767f7b95,1
768ea499,1
769ee8a9,0
76a53eda,1
76a641cf,1
76b06b39,1
76b215fc,0
76bce4c1,1
76bf469d,0
76c9c92a,1
76d2496a,0
76dc6bd4,0
76ea3762,0
76ebd33b,1
76fa591f,1
770073af,0
7705fe44,1
7707f1cf,0
7715d2d8,1
771a6619,1
771af95d,0
7722d3a8,1
77250220,1
7726cd61,1
77396b31,1
7740f342,1
774c5708,1
775dda62,1
7765f4d5,1
7766c39a,1
77718ab7,1
77719b9f,1
777a9cf8,1
777abf0f,0
778014e1,1
7781ab8c,1
7788788b,1
7799621b,0
77a1d4b0,0
77a3d1a6,1
77b1e6a2,1
77bdefb6,1
77be0b37,0
77c3eba8,1
77ca6299,0
77cce982,0
77d06fad,0
77d31523,1
77d65bb5,1
77d8dfbc,0
77dbdc8d,1
77dc4b13,1
77ded41f,1
77dfb233,0
77f4a451,1
77f63998,1
77f93c0c,0
7807bc8b,1
78103fcd,1
781ad63d,1
7821b2c7,1
782c6999,0
782e840a,1
783b762c,1
783fc67e,1
78488be5,0
784e0ff1,1
78534b74,1
785370f6,1
785b5d90,0
7868c181,1
7872de78,0
787cc4b3,1
787e19de,1
78849dcb,0
788ab145,1
788d2fdc,1
78903451,1
789437f4,0
78979631,0
7899a2b6,0
7899cd93,1
78a13d8b,1
78acfd36,1
78ae5878,1
78bfafe4,1
78ca2f9e,1
78cdb27d,0
78daeeb0,1
78db4a99,1
78db6701,1
78de1e9a,1
78e3282c,1
78e8dcd8,1
78ecbfaa,1
78ff05b3,0
7900a0fd,0
79042ac3,1
790f1e8b,0
79163953,1
791e6e15,1
79255899,1
7927fa75,1
79292efd,1
792dccac,1
7930f8a7,1
793b957d,1
793d59b3,1
793da5b3,1
793ed635,1
79424bd5,1
7944d8f6,0
794d33d9,1
795448cf,0
7956e5bb,0
79572980,0
79578dc2,1
7959ced6,1
795c0c6d,1
796d1817,1
7975e277,0
7979e209,1
797ae2ef,1
797bb5ba,1
79836cd2,0
7985fe71,1
798748c3,1
798c19d7,1
798f2917,1
79a492e7,0
79a8724c,1
79ac7e80,1
79b872f2,1
79baa76c,1
79bf425e,0
79c3abcb,0
79c62505,1
79c8b47a,1
79df0c3c,1
79e6142f,1
79ea5768,1
79eb14b7,1
79ec6334,1
79ee71f3,1
7a04dff5,1
7a0ddeac,1
7a113beb,0
7a134523,1
7a17f342,1
7a217ea4,1
7a2656a7,1
7a2c9de7,0
7a2d02b9,1
7a30ba97,1
7a32b32a,0
7a411137,1
7a5526f3,1
7a5eb92f,1
7a618224,1
7a6435c1,1
7a643e40,1
7a74d846,1
7a7b7b44,0
7a7cef23,0
7a7ee022,1
7a84966f,1
7a854f3f,0
7a86a398,1
7a8d7b26,1
7a9f7fcd,1
7aa4138a,1
7aac0ec5,0
7aae5f65,0
7ab2921a,0
7ab32feb,0
7ac42600,1
7ac6f536,0
7ac78b66,1
7ad87cb0,1
7ad93695,1
7add2b34,1
7ae6727e,1
7ae86d3e,1
7aefb459,1
7af7b06d,1
7afd1d85,1
7aff39a0,1
7b0093c2,0
7b06d8fb,1
7b088d7e,0
7b0ae749,1
7b0b9b35,0
7b11837b,1
7b177641,1
7b1d864a,1
7b213dc2,1
7b2153dc,1
7b23104e,0
7b24c689,0
7b25ff71,1
7b31180b,1
7b3bcba9,1
7b3dad60,0
7b3e2f92,0
7b41e582,1
7b51435a,1
7b52805c,0
7b550668,1
7b580e77,1
7b58d1a5,1
7b5b1487,1
7b608d3a,0
7b61c808,1
7b69a022,1
7b6b9bef,1
7b6e375c,1
7b73baf9,0
7b7c8575,1
7b7d162e,1
7b81e856,0
7b855c53,1
7b855ece,1
7b869ebb,0
7b89844a,1
7b949786,1
7b9caf4c,1
7ba2e92c,1
7ba63ebe,1
7bb65c32,1
7bb9b16a,1
7bbb291d,1
7beb3c41,1
7bff2dbd,0
7c028725,1
7c141327,1
7c2552aa,1
7c25ff5a,0
7c2e3ccb,1
7c31be8d,1
7c4137ad,1
7c43ef48,1
7c456b1a,0
7c46c790,1
7c46ffdf,1
7c4ef283,1
7c54a9f6,0
7c5a68c4,1
7c5b634f,1
7c64ce43,1
7c675961,0
7c74bac1,1
7c788503,1
7c7be370,1
7c7d22df,1
7c7e96cc,0
7c8073b0,1
7c8835dc,1
7c8c7b81,1
7c989716,0
7c98d889,1
7ca0b27f,0
7cb08f84,1
7cbc536a,0
7cc4fa00,1
7cc6f141,1
7ccb750e,0
7cdf4652,0
7ce4d624,0
7ce62648,0
7ce86532,1
7ced1824,1
7cf75c6a,1
7cf89f9f,1
7d03b6af,1
7d0f086f,1
7d140201,1
7d1934fc,1
7d19543c,1
7d20bdde,1
7d297f7d,1
7d2b1bf5,0
7d2d1c62,1
7d2d7014,0
7d2fa7a7,1
7d34955b,0
7d3bee93,1
7d525b0e,0
7d548be4,1
7d5d2b65,1
7d5d9582,1
7d60aeb7,1
7d661800,1
7d66db94,1
7d743eee,1
7d7e3eca,1
7d887242,1
7d90e1c5,1
7d9296e3,1
7d954b8f,1
7d980a03,1
7d9894e7,0
7d9b041a,1
7da955cf,1
7dab159a,1
7daf0b70,0
7dd7e50b,1
7de334ed,1
7de59c7f,1
7deff683,1
7df3d953,1
7df3fc61,1
7df55ad6,0
7df9ed46,1
7dfd16fc,1
7dfece21,1
7e047093,1
7e10846c,0
7e14bc5b,1
7e1512f5,0
7e15caef,0
7e1e9f7c,1
7e229656,1
7e261cc2,1
7e26a68e,1
7e3325b3,1
7e429ffe,1
7e43c0cf,1
7e44206a,0
7e499570,0
7e52a01a,1
7e60282c,0
7e728a8b,1
7e8243da,1
7e83342d,1
7e8c8531,1
7e8e7ab1,1
7e92cf2b,1
7e94ec0d,1
7e97b262,1
7e9d2331,1
7ea673db,0
7eaec032,1
7eb16a02,1
7eb47a78,0
7eb64743,0
7ec55898,1
7ec6f6ee,1
7ec81f5d,1
7eca44d3,1
7ecbd6ab,1
7ed5200d,1
7ed555d8,1
7eda0a8d,1
7ee05220,1
7ee70211,1
7ee829d3,0
7ee8387f,1
7eebb1e7,1
7eec1620,0
7ef64ad7,1
7efb335f,0
7f0b6204,0
7f0fff15,1
7f111edb,1
7f1225a2,0
7f1b7768,1
7f2145c5,1
7f21d714,1
7f3005f7,1
7f355e3d,1
7f3579e7,1
7f4095b9,1
7f41dc6c,1
7f454bce,1
